LF2->DST4,37.971920,9000
LF0->DST0,37.971920,9000
LF2->SP2,38.251920,9000
LF0->SP1,38.251920,9000
LF1->SP0,38.564480,9000
LF3->SP2,38.564480,9000
LF1->SP0,38.567040,9000
LF3->SP2,38.567040,9000
SRC4->LF2,31.959120,9000
SRC0->LF0,31.959120,9000
SP0->LF0,39.619600,9000
SP2->LF2,39.619600,9000
SP2->LF3,39.664480,9000
SP1->LF1,39.664480,9000
SP0->SP2,39.977040,9000
SP2->SP0,39.977040,9000
LF2->SP2,40.027040,9000
LF0->SP0,40.027040,9000
LF0->DST1,40.672160,9000
LF2->DST5,40.672160,9000
LF3->DST6,41.077040,9000
LF1->DST2,41.077040,9000
SP2->SP0,41.079600,9000
SP0->SP2,41.079600,9000
SP2->LF2,41.389600,9000
SP0->LF0,41.389600,9000
SRC2->LF1,41.672160,9000
SRC6->LF3,41.672160,9000
SRC6->LF3,36.476800,9000
SRC2->LF1,36.476800,9000
SP0->LF1,42.132160,9000
SP2->LF3,42.132160,9000
LF2->DST4,42.802160,9000
LF0->DST0,42.802160,9000
LF1->SP0,43.132160,9000
LF3->SP2,43.132160,9000
LF1->DST3,43.447280,9000
LF3->DST7,43.447280,9000
LF1->DST3,43.449840,9000
LF3->DST7,43.449840,9000
SRC4->LF2,36.789360,9000
SRC0->LF0,36.789360,9000
SP0->LF0,44.184720,9000
SP2->LF2,44.184720,9000
SRC3->LF1,41.672160,9000
SRC7->LF3,41.672160,9000
SRC4->LF2,44.449840,9000
SRC0->LF0,44.449840,9000
LF2->SP2,44.857280,9000
LF0->SP0,44.857280,9000
LF0->DST1,45.237280,9000
LF2->DST5,45.237280,9000
LF1->DST2,45.502400,9000
LF3->DST6,45.502400,9000
SP2->SP0,45.909840,9000
SP0->SP2,45.909840,9000
LF2->DST5,46.224960,9000
LF0->DST1,46.224960,9000
SRC2->LF1,46.237280,9000
SRC6->LF3,46.237280,9000
SRC3->LF1,46.502400,9000
SRC7->LF3,46.502400,9000
SP0->LF1,46.962400,9000
SP2->LF3,46.962400,9000
SRC1->LF0,44.449840,9000
SRC5->LF2,44.449840,9000
LF1->DST3,48.012400,9000
LF3->DST7,48.012400,9000
LF1->DST3,48.014960,9000
LF3->DST7,48.014960,9000
LF1->SP0,48.277520,9000
LF3->SP2,48.277520,9000
LF0->DST0,48.280080,9000
LF2->DST4,48.280080,9000
SRC3->LF1,46.237280,9000
SRC7->LF3,46.237280,9000
SRC4->LF2,49.014960,9000
SRC0->LF0,49.014960,9000
SRC1->LF0,49.280080,9000
SRC5->LF2,49.280080,9000
SP0->SP2,49.690080,9000
SP2->SP0,49.690080,9000
LF1->DST2,50.067520,9000
LF3->DST6,50.067520,9000
LF2->DST5,50.790080,9000
LF0->DST1,50.790080,9000
LF0->SP1,51.055200,9000
LF2->SP2,51.055200,9000
SP2->LF2,51.102640,9000
SP0->LF0,51.102640,9000
SRC5->LF2,49.014960,9000
SRC1->LF0,49.014960,9000
SP1->LF1,52.467760,9000
SP2->LF3,52.467760,9000
LF2->DST4,52.515200,9000
LF0->DST0,52.515200,9000
LF2->DST4,52.845200,9000
LF0->DST0,52.845200,9000
SRC4->LF2,46.502400,9000
SRC0->LF0,46.502400,9000
LF1->DST2,53.880320,9000
LF3->DST6,53.880320,9000
LF2->SP2,54.570320,9000
LF0->SP0,54.570320,9000
SRC2->LF1,49.280080,9000
SRC6->LF3,49.280080,9000
SP2->SP0,55.622880,9000
SP0->SP2,55.622880,9000
LF1->SP0,55.935440,9000
LF3->SP2,55.935440,9000
SP0->LF1,56.675440,9000
SP2->LF3,56.675440,9000
SP0->LF0,56.988000,9000
SP2->LF2,56.988000,9000
LF1->DST3,57.728000,9000
LF3->DST7,57.728000,9000
LF0->DST1,58.040560,9000
LF2->DST5,58.040560,9000
